group group_name seqnames start end width strand gene_id gene_biotype symbol
21477 1 genes chr25 13022907 13023569 663 - ENSDARG00000101041 protein_coding ccl39.1
21478 1 genes chr25 13048201 13050959 2759 - ENSDARG00000103466 protein_coding ccl35.1
21479 1 genes chr25 13068019 13105310 37292 - ENSDARG00000098226 protein_coding smpd3
21480 1 genes chr25 13157165 13184535 27371 + ENSDARG00000097421 protein_coding si:dkeyp-50b9.1
21481 1 genes chr25 13180468 13188678 8211 - ENSDARG00000109648 protein_coding si:ch211-147m6.1
21482 1 genes chr25 13191391 13194926 3536 + ENSDARG00000074322 protein_coding si:ch211-194m7.3
21483 1 genes chr25 13198224 13202208 3985 - ENSDARG00000111882 protein_coding si:ch211-194m7.4
21484 1 genes chr25 13205878 13207371 1494 + ENSDARG00000103769 protein_coding si:ch211-147m6.2
21485 1 genes chr25 13208362 13209434 1073 + ENSDARG00000099068 protein_coding si:ch211-147m6.3
21486 1 genes chr25 13271458 13280481 9024 + ENSDARG00000110792 protein_coding AL772241.2
21487 1 genes chr25 13313941 13320986 7046 - ENSDARG00000104947 protein_coding si:ch211-194m7.8
21488 1 genes chr25 13321307 13326969 5663 + ENSDARG00000098799 protein_coding si:ch211-194m7.5
21489 1 genes chr25 13332280 13381854 49575 - ENSDARG00000103937 protein_coding ndrg4
21490 1 genes chr25 13399967 13408760 8794 - ENSDARG00000038847 protein_coding gins3
21491 1 genes chr25 13406069 13471290 65222 + ENSDARG00000020475 protein_coding znrf1
21492 1 genes chr25 13473938 13490744 16807 - ENSDARG00000038845 protein_coding ldhd
21493 1 genes chr25 13498188 13526319 28132 + ENSDARG00000017665 protein_coding snrkb
21494 1 genes chr25 13528257 13558212 29956 - ENSDARG00000018159 protein_coding ano10b
21495 1 genes chr25 13558992 13614863 55872 - ENSDARG00000090063 protein_coding fa2h
21496 1 genes chr25 13620555 13625573 5019 + ENSDARG00000101577 protein_coding si:ch211-172l8.4
21497 1 genes chr25 13639232 13659249 20018 - ENSDARG00000013582 protein_coding csnk2a2b
21498 1 genes chr25 13662606 13668229 5624 + ENSDARG00000006981 protein_coding ccdc113
21499 1 genes chr25 13671997 13676682 4686 - ENSDARG00000062401 protein_coding znf319b
21500 1 genes chr25 13677299 13686751 9453 + ENSDARG00000003841 protein_coding usb1
21501 1 genes chr25 13689060 13703826 14767 - ENSDARG00000103271 protein_coding pla2g15
21502 1 genes chr25 13716737 13728111 11375 - ENSDARG00000099424 protein_coding lcat
21503 1 genes chr25 13731542 13744806 13265 + ENSDARG00000100231 protein_coding ccdc135
21504 1 genes chr25 13745551 13790064 44514 - ENSDARG00000102674 protein_coding ckap5
21505 1 genes chr25 13791627 13799853 8227 + ENSDARG00000102060 protein_coding C25H11orf49
21506 1 genes chr25 13801716 13842618 40903 - ENSDARG00000102229 protein_coding mapk8ip1a
21507 1 genes chr25 13846883 13871121 24239 - ENSDARG00000102403 protein_coding cry2
21508 1 genes chr25 14017609 14021111 3503 + ENSDARG00000088593 protein_coding chst1
21509 1 genes chr25 14032845 14087377 54533 - ENSDARG00000086342 protein_coding zgc:101566
21510 1 genes chr25 14087045 14125498 38454 + ENSDARG00000079111 protein_coding actc1c
21511 1 genes chr25 14092871 14096311 3441 + ENSDARG00000045737 protein_coding guca1g
21512 1 genes chr25 14165447 14366077 200631 + ENSDARG00000062325 protein_coding shank2b
21513 1 genes chr25 14369493 14378835 9343 - ENSDARG00000033596 protein_coding polr2c
21514 1 genes chr25 14381405 14398281 16877 - ENSDARG00000023583 protein_coding coq9
21515 1 genes chr25 14398650 14406731 8082 + ENSDARG00000045733 protein_coding ciapin1
21516 1 genes chr25 14408936 14424406 15471 - ENSDARG00000051902 protein_coding prmt7
21517 1 genes chr25 14425834 14433503 7670 - ENSDARG00000051899 protein_coding exoc3l1
21518 1 genes chr25 14507567 14510482 2916 + ENSDARG00000001859 protein_coding dbx1b
21519 1 genes chr25 14510773 14637660 126888 - ENSDARG00000001879 protein_coding nav2b
21520 1 genes chr25 14694876 14739282 44407 + ENSDARG00000034443 protein_coding mpped2
21521 1 genes chr25 14870043 14899109 29067 + ENSDARG00000023927 protein_coding dnajc24
21522 1 genes chr25 15029041 15049781 20741 - ENSDARG00000103379 protein_coding pax6a
21523 1 genes chr25 15178225 15214161 35937 - ENSDARG00000031420 protein_coding wt1a
21524 1 genes chr25 15242410 15268443 26034 - ENSDARG00000093805 protein_coding ccdc73
21525 1 genes chr25 15273370 15285590 12221 + ENSDARG00000031890 protein_coding tcp11l1
21526 1 genes chr25 15287036 15351444 64409 + ENSDARG00000062469 protein_coding hipk3a
21527 1 genes chr25 15354095 15482419 128325 + ENSDARG00000062477 protein_coding kiaa1549la
21528 1 genes chr25 15494040 15496485 2446 - ENSDARG00000073947 protein_coding si:dkeyp-67e1.6
21529 1 genes chr25 15502659 15504559 1901 - ENSDARG00000113513 protein_coding si:dkeyp-67e1.6.1
21530 1 genes chr25 15504780 15507523 2744 - ENSDARG00000091890 protein_coding si:dkeyp-67e1.3
21531 1 genes chr25 15510884 15512819 1936 - ENSDARG00000111173 protein_coding si:dkeyp-67e1.2
21532 1 genes chr25 15647750 15800834 153085 + ENSDARG00000023694 protein_coding spon1b
21533 1 genes chr25 15841670 15905903 64234 + ENSDARG00000029239 protein_coding syt9b
21534 1 genes chr25 15933411 16042941 109531 + ENSDARG00000029168 protein_coding ppfibp2b
21535 1 genes chr25 16043246 16045771 2526 + ENSDARG00000111983 protein_coding sb:cb470
21536 1 genes chr25 16044734 16057539 12806 - ENSDARG00000051925 protein_coding cyb5r2
21537 1 genes chr25 16064495 16070806 6312 - ENSDARG00000102823 protein_coding CR759887.3
21538 1 genes chr25 16074350 16076257 1908 - ENSDARG00000094793 protein_coding ovch2
21539 1 genes chr25 16079913 16129678 49766 + ENSDARG00000006899 protein_coding far1
21540 1 genes chr25 16132580 16146851 14272 - ENSDARG00000070683 protein_coding dkk3b
21541 1 genes chr25 16154688 16157776 3089 - ENSDARG00000092501 protein_coding si:dkey-80c24.5
21542 1 genes chr25 16158490 16160494 2005 - ENSDARG00000093579 protein_coding si:dkey-80c24.4
21543 1 genes chr25 16189044 16192102 3059 + ENSDARG00000070692 protein_coding si:dkey-80c24.1
21544 1 genes chr25 16194450 16309747 115298 + ENSDARG00000020395 protein_coding mical2b
21545 1 genes chr25 16312258 16345430 33173 + ENSDARG00000043710 protein_coding parvaa
21546 1 genes chr25 16356083 16431599 75517 + ENSDARG00000028159 protein_coding tead1a
21547 1 genes chr25 16467860 16552135 84276 - ENSDARG00000086840 protein_coding si:ch211-266k8.4
21548 1 genes chr25 16553209 16554757 1549 - ENSDARG00000097267 protein_coding si:ch211-266k8.6
21549 1 genes chr25 16554817 16581233 26417 - ENSDARG00000014402 protein_coding smc1b
21550 1 genes chr25 16582172 16589461 7290 - ENSDARG00000043722 protein_coding cpa4
21551 1 genes chr25 16590636 16600811 10176 - ENSDARG00000010146 protein_coding cpa2
21552 1 genes chr25 16601839 16613912 12074 + ENSDARG00000014085 protein_coding atp6v1e1a
21553 1 genes chr25 16615178 16666886 51709 - ENSDARG00000070717 protein_coding slc25a18
21554 1 genes chr25 16646113 16688641 42529 + ENSDARG00000078310 protein_coding cecr2
21555 1 genes chr25 16689633 16700924 11292 + ENSDARG00000051746 protein_coding ada2a
21556 1 genes chr25 16706101 16724913 18813 - ENSDARG00000011869 protein_coding galnt8a.2
21557 1 genes chr25 16708584 16742636 34053 - ENSDARG00000012355 protein_coding galnt8a.1
21558 1 genes chr25 16731802 16774774 42973 + ENSDARG00000115503 protein_coding BX004976.2
21559 1 genes chr25 16747475 16755340 7866 - ENSDARG00000075177 protein_coding ribc2
21560 1 genes chr25 16757355 16768078 10724 - ENSDARG00000115940 protein_coding galnt8a.1.1
21561 1 genes chr25 16772392 16782394 10003 - ENSDARG00000070723 protein_coding ndufa9a
21562 1 genes chr25 16783584 16849005 65422 - ENSDARG00000070734 protein_coding dyrk4
21563 1 genes chr25 16853386 16877107 23722 + ENSDARG00000060987 protein_coding C25H12orf4
21564 1 genes chr25 16880990 16941619 60630 + ENSDARG00000013784 protein_coding zgc:77158
21565 1 genes chr25 16945348 16951890 6543 + ENSDARG00000009351 protein_coding fgf6a
21566 1 genes chr25 16962972 16969922 6951 - ENSDARG00000051749 protein_coding tigara
21567 1 genes chr25 16973945 17239079 265135 - ENSDARG00000051748 protein_coding ccnd2a
21568 1 genes chr25 17244532 17310301 65770 + ENSDARG00000018559 protein_coding kdm7ab
21569 1 genes chr25 17313568 17346929 33362 + ENSDARG00000004174 protein_coding cnot1
21570 1 genes chr25 17349265 17357165 7901 - ENSDARG00000043986 protein_coding setd6
21571 1 genes chr25 17358287 17368231 9945 - ENSDARG00000079653 protein_coding cyp2x6
21572 1 genes chr25 17372290 17378881 6592 - ENSDARG00000044002 protein_coding cyp2x7
21573 1 genes chr25 17386763 17395315 8553 - ENSDARG00000043997 protein_coding cyp2x8
21574 1 genes chr25 17396263 17403598 7336 - ENSDARG00000070775 protein_coding cyp2x9
21575 1 genes chr25 17405201 17419097 13897 + ENSDARG00000101578 protein_coding e2f4
21576 1 genes chr25 17423515 17471260 47746 + ENSDARG00000042126 protein_coding elmo3
21577 1 genes chr25 17479264 17494364 15101 - ENSDARG00000076425 protein_coding lrrc29
21578 1 genes chr25 17495615 17503393 7779 - ENSDARG00000042116 protein_coding trim35-40
21579 1 genes chr25 17508235 17552299 44065 - ENSDARG00000042107 protein_coding cngb1b
21580 1 genes chr25 17559399 17590971 31573 - ENSDARG00000051962 protein_coding mmp15a
21581 1 genes chr25 17581393 17587860 6468 - ENSDARG00000051959 protein_coding mmp15a.1
21582 1 genes chr25 17589906 17613025 23120 + ENSDARG00000014303 protein_coding vac14
21583 1 genes chr25 17689565 17825514 135950 + ENSDARG00000100889 protein_coding galnt18a
21584 1 genes chr25 17847054 17849574 2521 + ENSDARG00000045773 protein_coding PYURF
21585 1 genes chr25 17848923 17852944 4022 - ENSDARG00000097203 protein_coding si:ch211-176l24.4
21586 1 genes chr25 17860798 17861696 899 + ENSDARG00000093738 protein_coding pth1a
21587 1 genes chr25 17862338 17892711 30374 + ENSDARG00000062674 protein_coding btbd10a
21588 1 genes chr25 17893784 17918810 25027 - ENSDARG00000006791 protein_coding arntl1a
21589 1 genes chr25 17920361 17925146 4786 + ENSDARG00000077830 protein_coding borcs5
21590 1 genes chr25 17925424 17934675 9252 + ENSDARG00000045785 protein_coding C25H12orf29
21591 1 genes chr25 17934426 18002937 68512 - ENSDARG00000062727 protein_coding cep290
21592 1 genes chr25 18002368 18055064 52697 + ENSDARG00000062846 protein_coding tmtc3
21593 1 genes chr25 18118906 18140537 21632 - ENSDARG00000070917 protein_coding kitlga
21594 1 genes chr25 18159795 18249751 89957 - ENSDARG00000045792 protein_coding si:dkey-106n21.1
21595 1 genes chr25 18326298 18330503 4206 - ENSDARG00000070914 protein_coding dusp6
21596 1 genes chr25 18366978 18435481 68504 - ENSDARG00000021110 protein_coding poc1b
21597 1 genes chr25 18436301 18445279 8979 + ENSDARG00000038500 protein_coding cep41
21598 1 genes chr25 18448186 18454016 5831 - ENSDARG00000030915 protein_coding cpa1
21599 1 genes chr25 18459924 18470695 10772 - ENSDARG00000021339 protein_coding cpa5
21600 1 genes chr25 18475032 18496410 21379 + ENSDARG00000051857 protein_coding tes
21601 1 genes chr25 18556588 18561795 5208 + ENSDARG00000052000 protein_coding cav2
21602 1 genes chr25 18563476 18577586 14111 + ENSDARG00000103747 protein_coding cav1
21603 1 genes chr25 18583877 18679071 95195 + ENSDARG00000070903 protein_coding met
21604 1 genes chr25 18711804 18721297 9494 + ENSDARG00000019142 protein_coding fam185a
21605 1 genes chr25 18723618 18739924 16307 - ENSDARG00000052064 protein_coding si:dkeyp-93a5.2
21606 1 genes chr25 18743954 18746381 2428 - ENSDARG00000096975 protein_coding si:dkeyp-93a5.3
21607 1 genes chr25 18766165 18778356 12192 - ENSDARG00000076191 protein_coding fbxl13
21608 1 genes chr25 18877675 18889001 11327 + ENSDARG00000062960 protein_coding armc10
21609 1 genes chr25 18889332 18906871 17540 + ENSDARG00000015732 protein_coding cax2
21610 1 genes chr25 18905472 18913336 7865 - ENSDARG00000101725 protein_coding parietopsin
21611 1 genes chr25 18909607 18920440 10834 - ENSDARG00000052056 protein_coding parietopsin.1
21612 1 genes chr25 18928189 18948816 20628 - ENSDARG00000062949 protein_coding nt5dc3
21613 1 genes chr25 18951554 18953322 1769 - ENSDARG00000045797 protein_coding C25H12orf73
21614 1 genes chr25 18953575 18965502 11928 + ENSDARG00000086450 protein_coding tdg.2
21615 1 genes chr25 18964782 18978083 13302 + ENSDARG00000013004 protein_coding tdg.1
21616 1 genes chr25 19008497 19021823 13327 + ENSDARG00000045814 protein_coding samm50
21617 1 genes chr25 19023737 19090628 66892 - ENSDARG00000023886 protein_coding cacna2d4b
21618 1 genes chr25 19041329 19045977 4649 + ENSDARG00000045811 protein_coding lrtm2b
21619 1 genes chr25 19095231 19100469 5239 + ENSDARG00000079783 protein_coding isg20
21620 1 genes chr25 19095302 19111808 16507 + ENSDARG00000096983 protein_coding si:dkeyp-19h3.8
21621 1 genes chr25 19105804 19118127 12324 + ENSDARG00000045808 protein_coding rlbp1b
21622 1 genes chr25 19120529 19139259 18731 - ENSDARG00000045804 protein_coding abhd2b
21623 1 genes chr25 19149241 19192303 43063 + ENSDARG00000045803 protein_coding mfge8b
21624 1 genes chr25 19170500 19175526 5027 + ENSDARG00000112947 protein_coding BX294110.3
21625 1 genes chr25 19201231 19205875 4645 + ENSDARG00000045802 protein_coding hapln3
21626 1 genes chr25 19213872 19224298 10427 - ENSDARG00000045799 protein_coding acanb
21627 1 genes chr25 19238175 19347077 108903 + ENSDARG00000073909 protein_coding ppip5k1b
21628 1 genes chr25 19356587 19433244 76658 - ENSDARG00000022045 protein_coding map1ab
21629 1 genes chr25 19441920 19443421 1502 - ENSDARG00000045832 protein_coding cart2
21630 1 genes chr25 19485198 19521245 36048 + ENSDARG00000062781 protein_coding glsl
21631 1 genes chr25 19485328 19486415 1088 - ENSDARG00000097310 protein_coding zgc:193812
21632 1 genes chr25 19522954 19537323 14370 + ENSDARG00000007302 protein_coding sh3gl3b
21633 1 genes chr25 19541019 19556986 15968 + ENSDARG00000013472 protein_coding nedd1
21634 1 genes chr25 19557628 19561261 3634 + ENSDARG00000045827 protein_coding lyrm5b
21635 1 genes chr25 19560647 19574146 13500 - ENSDARG00000089967 protein_coding si:ch211-59o9.10
21636 1 genes chr25 19578048 19585010 6963 - ENSDARG00000013438 protein_coding sycp3
21637 1 genes chr25 19585318 19594092 8775 - ENSDARG00000021370 protein_coding actr6
21638 1 genes chr25 19594160 19608460 14301 - ENSDARG00000013719 protein_coding gtse1
21639 1 genes chr25 19609713 19666107 56395 - ENSDARG00000007788 protein_coding atp2b1b
21640 1 genes chr25 19666621 19668179 1559 + ENSDARG00000077248 protein_coding zgc:171459
21641 1 genes chr25 19670273 19680133 9861 + ENSDARG00000051793 protein_coding zgc:113426
21642 1 genes chr25 19680962 19693901 12940 + ENSDARG00000051795 protein_coding si:dkeyp-110c12.3
21643 1 genes chr25 19695652 19715136 19485 + ENSDARG00000008019 protein_coding mxg
21644 1 genes chr25 19718504 19731255 12752 + ENSDARG00000023369 protein_coding mxd
21645 1 genes chr25 19733704 19752145 18442 + ENSDARG00000045824 protein_coding zgc:101783
21646 1 genes chr25 19753890 19869495 115606 + ENSDARG00000058259 protein_coding celsr1b
21647 1 genes chr25 19870603 19936598 65996 + ENSDARG00000045506 protein_coding gramd4b
21648 1 genes chr25 19947096 19951331 4236 + ENSDARG00000046014 protein_coding kcna6a
21649 1 genes chr25 19954576 19958278 3703 + ENSDARG00000062942 protein_coding kcna1a
21650 1 genes chr25 19999623 20003528 3906 + ENSDARG00000004577 protein_coding zgc:194665
21651 1 genes chr25 20004835 20024860 20026 - ENSDARG00000007045 protein_coding cnot4a
21652 1 genes chr25 20027175 20049449 22275 - ENSDARG00000070830 protein_coding zgc:136858
21653 1 genes chr25 20077225 20087924 10700 + ENSDARG00000092999 protein_coding tnni4b.1
21654 1 genes chr25 20089986 20099773 9788 + ENSDARG00000036671 protein_coding tnni4b.2
21655 1 genes chr25 20116407 20127087 10681 + ENSDARG00000070826 protein_coding bpgm
21656 1 genes chr25 20140926 20211831 70906 + ENSDARG00000086391 protein_coding cald1b
21657 1 genes chr25 20215964 20226584 10621 + ENSDARG00000002988 protein_coding tnnt2d
21658 1 genes chr25 20229573 20258634 29062 - ENSDARG00000015006 protein_coding dnm1l
21659 1 genes chr25 20264117 20268027 3911 - ENSDARG00000052072 protein_coding dnajb9a
21660 1 genes chr25 20272145 20355483 83339 + ENSDARG00000075805 protein_coding si:dkey-219c3.2
21661 1 genes chr25 20357731 20381271 23541 - ENSDARG00000045893 protein_coding kctd15a
21662 1 genes chr25 20385583 20523927 138345 - ENSDARG00000074560 protein_coding CHST8
21663 1 genes chr25 20567821 20574859 7039 - ENSDARG00000012986 protein_coding adal
21664 1 genes chr25 20577890 20581480 3591 - ENSDARG00000062508 protein_coding cplx3a
21665 1 genes chr25 20601653 20666754 65102 - ENSDARG00000067996 protein_coding csk
21666 1 genes chr25 20668272 20691609 23338 - ENSDARG00000051931 protein_coding edc3
21667 1 genes chr25 20694177 20701924 7748 + ENSDARG00000051934 protein_coding kxd1
21668 1 genes chr25 20715950 20726987 11038 + ENSDARG00000051936 protein_coding ergic2
21669 1 genes chr25 20729668 20730800 1133 - ENSDARG00000103367 protein_coding si:ch211-127m7.2
21670 1 genes chr25 20743118 20985155 242038 - ENSDARG00000073769 protein_coding magi2b
21671 1 genes chr25 20997671 21031007 33337 - ENSDARG00000044760 protein_coding gnaia
21672 1 genes chr25 21046856 21061911 15056 + ENSDARG00000116374 protein_coding chrm2b
21673 1 genes chr25 21064019 21066136 2118 - ENSDARG00000034497 protein_coding fbxl14a
21674 1 genes chr25 21075227 21092222 16996 - ENSDARG00000075977 protein_coding prr5a
21675 1 genes chr25 21098675 21115213 16539 + ENSDARG00000005274 protein_coding rad52
21676 1 genes chr25 21114671 21156678 42008 - ENSDARG00000078992 protein_coding wnk1a
21677 1 genes chr25 21176937 21253162 76226 + ENSDARG00000009941 protein_coding erc1a
21678 1 genes chr25 21259229 21296202 36974 + ENSDARG00000113226 protein_coding CR384055.1
21679 1 genes chr25 21267579 21273875 6297 + ENSDARG00000019686 protein_coding fgl2b
21680 1 genes chr25 21277478 21280584 3107 - ENSDARG00000021589 protein_coding tmem60
21681 1 genes chr25 21296588 21507676 211089 - ENSDARG00000004925 protein_coding immp2l
21682 1 genes chr25 21324588 21344655 20068 + ENSDARG00000077569 protein_coding lrrn3a
21683 1 genes chr25 21517551 21716326 198776 - ENSDARG00000076213 protein_coding DOCK4
21684 1 genes chr25 21517551 21523943 6393 + ENSDARG00000097406 protein_coding si:dkey-81e3.2
